15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
15.0,50.000006638017105,83.75000439768631,85.0000043147111,85.0000043147111,85.0000043147111,85.0000043147111,85.0000043147111,85.0000043147111,85.0000043147111,85.0000043147111,85.0000043147111,85.0000043147111,85.0000043147111,85.0000043147111,85.0000043147111,85.0000043147111,85.0000043147111,85.0000043147111,83.75000439768631,50.000006638017105,15.0
15.0,83.75000439768631,152.5000001659505,153.7500000829752,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,153.7500000829752,152.5000001659505,83.75000439768631,15.0
15.0,85.0000043147111,153.7500000829752,157.5000001659505,158.7500000829752,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,158.7500000829752,157.5000001659505,153.7500000829752,85.0000043147111,15.0
15.0,85.0000043147111,155.0,158.7500000829752,162.5000001659505,163.7500000829752,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,163.7500000829752,162.5000001659505,158.7500000829752,155.0,85.0000043147111,15.0
15.0,85.0000043147111,155.0,160.0,163.7500000829752,167.5000001659505,168.7500000829752,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,168.7500000829752,167.5000001659505,163.7500000829752,160.0,155.0,85.0000043147111,15.0
15.0,85.0000043147111,155.0,160.0,165.0,168.7500000829752,172.5000001659505,173.7500000829752,175.0,175.0,175.0,175.0,175.0,175.0,173.7500000829752,172.5000001659505,168.7500000829752,165.0,160.0,155.0,85.0000043147111,15.0
15.0,85.0000043147111,155.0,160.0,165.0,170.0,173.7500000829752,177.5000001659505,178.7500000829752,180.0,180.0,180.0,180.0,178.7500000829752,177.5000001659505,173.7500000829752,170.0,165.0,160.0,155.0,85.0000043147111,15.0
15.0,85.0000043147111,155.0,160.0,165.0,170.0,175.0,178.7500000829752,182.5000001659505,183.7500000829752,185.0,185.0,183.7500000829752,182.5000001659505,178.7500000829752,175.0,170.0,165.0,160.0,155.0,85.0000043147111,15.0
15.0,85.0000043147111,155.0,160.0,165.0,170.0,175.0,180.0,183.7500000829752,187.5000001659505,188.7500000829752,188.7500000829752,187.5000001659505,183.7500000829752,180.0,175.0,170.0,165.0,160.0,155.0,85.0000043147111,15.0
15.0,85.0000043147111,155.0,160.0,165.0,170.0,175.0,180.0,185.0,188.7500000829752,191.25000024892566,191.25000024892566,188.7500000829752,185.0,180.0,175.0,170.0,165.0,160.0,155.0,85.0000043147111,15.0
15.0,85.0000043147111,155.0,160.0,165.0,170.0,175.0,180.0,185.0,188.7500000829752,191.25000024892566,191.25000024892566,188.7500000829752,185.0,180.0,175.0,170.0,165.0,160.0,155.0,85.0000043147111,15.0
15.0,85.0000043147111,155.0,160.0,165.0,170.0,175.0,180.0,183.7500000829752,187.5000001659505,188.7500000829752,188.7500000829752,187.5000001659505,183.7500000829752,180.0,175.0,170.0,165.0,160.0,155.0,85.0000043147111,15.0
15.0,85.0000043147111,155.0,160.0,165.0,170.0,175.0,178.7500000829752,182.5000001659505,183.7500000829752,185.0,185.0,183.7500000829752,182.5000001659505,178.7500000829752,175.0,170.0,165.0,160.0,155.0,85.0000043147111,15.0
15.0,85.0000043147111,155.0,160.0,165.0,170.0,173.7500000829752,177.5000001659505,178.7500000829752,180.0,180.0,180.0,180.0,178.7500000829752,177.5000001659505,173.7500000829752,170.0,165.0,160.0,155.0,85.0000043147111,15.0
15.0,85.0000043147111,155.0,160.0,165.0,168.7500000829752,172.5000001659505,173.7500000829752,175.0,175.0,175.0,175.0,175.0,175.0,173.7500000829752,172.5000001659505,168.7500000829752,165.0,160.0,155.0,85.0000043147111,15.0
15.0,85.0000043147111,155.0,160.0,163.7500000829752,167.5000001659505,168.7500000829752,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,168.7500000829752,167.5000001659505,163.7500000829752,160.0,155.0,85.0000043147111,15.0
15.0,85.0000043147111,155.0,158.7500000829752,162.5000001659505,163.7500000829752,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,163.7500000829752,162.5000001659505,158.7500000829752,155.0,85.0000043147111,15.0
15.0,85.0000043147111,153.7500000829752,157.5000001659505,158.7500000829752,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,158.7500000829752,157.5000001659505,153.7500000829752,85.0000043147111,15.0
15.0,83.75000439768631,152.5000001659505,153.7500000829752,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,153.7500000829752,152.5000001659505,83.75000439768631,15.0
15.0,50.000006638017105,83.75000439768631,85.0000043147111,85.0000043147111,85.0000043147111,85.0000043147111,85.0000043147111,85.0000043147111,85.0000043147111,85.0000043147111,85.0000043147111,85.0000043147111,85.0000043147111,85.0000043147111,85.0000043147111,85.0000043147111,85.0000043147111,85.0000043147111,83.75000439768631,50.000006638017105,15.0
15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
